number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp_K
2,49.8057693,28.6248832104,44.26815049805,27.9607288094075,0.584119868507626,0.305633855241683,45.6484614,23.3955232104,22.8242307,8.50385627266899,668.6,583.7808,662.323183951762,582.945379177766,0.683773926173522,0.189184599188255,182.8,529.0608,91.4,34.053829613716,121.5,118.252,121.449578014911,118.245062592747,0.692732213506244,0.161710609277118,7,109.252,3.5,1.30403067448584,4011.5,2794.428,3791.05526206095,2766.79066314061,0.638708649280002,0.249937312791412,2623.0,2411.172,1311.5,488.63892273948,82.25,46.754,72.8148336535901,45.6251088750698,0.58073343269446,0.308930969533196,76.5,38.078,38.25,14.2511923711667,21.25,11.4596,18.44613780714,11.1279031710882,0.564265580662016,0.324860502009771,21.1,9.17,10.55,3.93072103309304,147.5,228.7,118.743420870379,223.729300216159,0.505065968010317,0.0534339383110225,175.0,224.38,87.5,32.6007668621461,3.5,3.036,3.46410161513775,3.03123110801367,0.682908104700472,0.19087984142039,1,2.748,0.5,0.18629009635512,2.74
4,40.91836732,42.1136071893333,31.9453856534815,32.6537480074826,1.14321999484496,1.10905433229399,77.2173,20.59128,30.0258196595025,30.639771470798,952.925,983.413333333333,870.803168904297,904.147420620439,1.30247980647846,1.27364986490249,905.9,274.613333333333,383.254317490358,376.568074176355,132.75,128.933333333333,114.712035173609,110.917313943777,1.25577305795153,1.26925234745755,150,40.0,65.9976325332962,66.4303812690817,1870.86625,1931.05733333333,70.9506794362276,59.6067311229333,0.390450041990847,0.331119345350253,6509.749,1735.93306666667,2707.84022761872,2786.26233761146,113.975,117.953333333333,51.2364574154099,51.0384776296788,0.751297074143181,0.705312010639007,342.0,91.2,137.590467965626,141.20898869721,6.79,7.06933333333333,2.8161856451754,2.83122124999752,0.732761904622385,0.690138896537031,20.64,5.504,8.27213998914428,8.47005034748253,40.7586825,34.1425946666667,0.927561194392796,0.663880950057886,0.409011500420014,0.473444815051102,139.9911,27.9976266666667,58.0601411250775,53.8084574684508,3.25,3.4,2.78315768371374,2.97970772423825,1.26585675187274,1.23788873683459,4,1.13333333333333,1.4790199457749,1.4047538337137,14.3
5,83.24476,53.894147368421,59.5060814160275,34.3455178537384,1.31151037344354,1.47028083188581,192.981,17.7792,67.2338347072841,58.6693335106561,779.88,1002.55789473684,740.399332713733,942.711679933752,1.55321870407659,1.03688614161994,764.1,633.315789473684,276.063147848459,332.121595227743,149.8,106.684210526316,133.425311183972,87.135211933126,1.51953736136792,1.59522558216502,171,10.2105263157895,58.6085318021191,65.6778843107376,4584.2858,2884.96263157895,874.164786339504,66.2979260880666,1.16177435651007,1.10666464909749,9778.571,1413.98473684211,4004.27323147741,3924.57333982661,73.1,104.784210526316,33.1487827641917,65.5431108328169,1.20088590631532,0.824113546845071,138.63,74.5926315789474,57.6456725175446,53.7427894126311,8.1524,5.07368421052632,4.6464334920886,1.36363957602153,1.3929374917507,1.39352572110588,12.878,1.95157894736842,4.36102637460495,5.31978868844907,128.605316,88.7508315789474,14.2876432915522,1.20636645471296,0.87197627698413,0.761049214536198,399.97342,63.1439052631579,154.008028485009,147.420007756539,2.6,2.31578947368421,2.40224886796286,2.20251268141151,1.5193826646423,1.40279399516036,3,0.842105263157895,1.2,0.920676614975574,109.0
5,74.23165,51.2530013846154,60.5152205498845,34.9392423526199,1.45374713602643,1.31748783741929,121.3276,20.8657107692308,39.4458745649529,44.1943186614981,816.36,1004.26627692308,771.891022146416,938.292403940986,1.55250636371223,0.908583023896992,810.6,703.430646153846,282.395259167005,342.060436038362,160.0,114.526461538462,139.595298984601,89.677691005671,1.50121758487734,1.36488483711105,205,38.3550769230769,69.9228145886591,79.2310122350269,4816.6858,2945.18176923077,1074.9034884109,66.2819423771374,1.32221306724433,0.86504607432574,8958.571,2031.08284615385,3084.72934185263,3628.91010121143,62.09,108.695630769231,26.1868243919949,85.0360060521126,1.13042757181707,0.760595871274027,141.0,76.7247692307692,57.6447430387195,49.9055550721928,8.0144,5.22730769230769,4.54968458544814,1.33383286155557,1.38465705322041,1.07669158322293,12.878,2.94127692307692,4.43821466808445,5.62821698620327,111.005316,95.2789276923077,13.1311731511324,1.0910284625812,0.785623847019654,0.236480923197128,399.97342,90.69338,150.600199073704,165.33203006187,2.2,2.07692307692308,2.1689435423954,2.06336223306145,1.59416669911802,1.22126103464107,1,1.06892307692308,0.4,0.266469355010596,73.0
5,68.97531,80.0534828571429,54.6018317122085,67.0160271718121,1.41705157290617,1.15098335608785,121.3276,36.7159242857143,41.9469668140427,40.3537917514919,718.9,737.157142857143,661.437203639754,700.59107045091,1.52164799046706,1.31550469186065,894.6,313.307142857143,316.713188863363,256.764287999396,180.2,171.428571428571,155.429832527203,153.167719447464,1.50072856195368,1.2482788958549,205,65.2,76.1193799239064,67.7502918135142,3559.8858,5444.00414285714,703.274034050243,1744.55287066232,1.15943150382275,0.816738193940864,8958.571,3839.79585714286,3161.30629635386,3313.71138259378,71.77,81.0921428571429,52.7818603341107,57.389120355624,1.35474561387268,0.989981840933354,127.05,50.6728571428571,50.2464287288161,52.1980792173389,7.0104,9.47928571428571,3.61572178489178,6.12084219546537,1.28259181472578,0.989345631852824,12.878,5.58257142857143,5.00638878234601,4.43982255804652,107.005316,180.175225714286,12.6609787210825,27.237777109468,0.755118630693736,0.241802398436654,399.97342,171.424774285714,150.573777561166,190.736473767994,2.0,2.12857142857143,1.8881750225898,2.0983863925131,1.55711309805765,1.34059385813423,2,0.842857142857143,0.632455532033676,0.37498299281162,86.0
3,135.777533333333,135.46764,126.142531567232,124.01741211423,1.03057796171942,0.975010587814697,120.1624,50.5682,49.068328065079,53.7463001485163,772.266666666667,826.22,744.554092906687,805.468003603978,1.06503052129521,0.97819640301885,443.7,277.98,193.400178099424,165.58557183523,181.333333333333,167.0,172.186677614613,159.431947563108,1.04885243356439,1.08004316042088,139,25.2,56.8291787337769,51.4081705568288,10229.0,11572.8,7554.75756164682,8806.49747975303,0.811602022666369,0.712465181203522,17940.0,7878.0,7985.90019972702,8105.2286679649,100.583333333333,117.61,63.3308595217178,83.975531638021,0.76253975336481,0.696767445812041,191.35,79.63,79.5281326883065,76.4867596385152,18.5666666666667,20.68,16.4260541646771,18.9680158244736,0.993878609231753,0.899742099483173,19.7,9.48,8.10610195401519,7.21481808502474,46.3333333333333,52.0,39.9791558065434,46.8970842761209,0.975638586487011,0.882715660168147,53.0,24.8,21.7919455049082,19.4216374180963,4.33333333333333,4.8,3.91486764116886,4.47769492694043,1.01233083910317,0.918427784993098,4,2.0,1.69967317119759,1.46969384566991,2.13
5,90.00405,81.7037142857143,70.8914703817756,68.3494350879987,1.44232324009726,1.29419778026813,128.2426,32.0461214285714,47.6636958104803,40.9707336012306,741.5,739.392857142857,693.825376777638,703.833154386648,1.53750065842299,1.35896985517631,810.6,300.303571428571,297.946646230495,254.564106336093,172.8,169.892857142857,150.378783904961,152.135242728913,1.50632929331361,1.30865096557085,205,56.3928571428571,71.3004908819007,66.4429611910602,4790.6858,5606.91842857143,1070.96045169932,1824.60079060508,1.32275549533885,0.936181303371132,8958.571,3839.79585714286,3065.52552983768,3265.09781497461,72.09,81.8875,53.1160816531692,58.9155481023127,1.35742892856008,1.02586114894527,127.05,49.5464285714286,50.1110406996303,51.4689133378447,7.9644,9.52814285714286,4.51830445478025,6.20316590670544,1.38261422796986,1.05678790495772,12.878,5.58257142857143,4.4468179004767,4.37432835427571,90.405316,178.968082857143,8.88294684158968,26.5244349496849,0.483883237712392,0.211704379705715,399.97342,171.424774285714,154.942824874982,191.505773107895,2.4,2.17857142857143,2.35215804504935,2.1501802248772,1.58902691517397,1.43922888810998,1,0.75,0.489897948556636,0.382993046241557,93.0
5,72.89433,51.2232687692308,59.2234210415793,34.9224601526575,1.44775574440681,1.31824555451919,121.3276,20.8563381538462,39.8347297779162,44.1871150848064,782.44,1003.58246153846,740.540285254181,937.50777638723,1.55112003835201,0.907117307169995,810.6,703.656,279.788738872743,342.427197652877,161.4,114.556923076923,140.945228496831,89.6964556208525,1.50301899461572,1.36899011085292,205,38.2353846153846,69.6178138122708,79.2429603167582,5170.2858,2952.22176923077,1123.53310024957,66.3403867832016,1.30954321277507,0.881182144271608,8958.571,2025.569,3414.48894488276,3638.73473638345,84.49,109.139692307692,62.210509235202,86.5174702076537,1.39018429137881,0.786384883536071,127.05,76.2069230769231,51.1421978409219,49.4412065128248,9.9844,5.26923076923077,5.39298870946592,1.33860101805016,1.37293807218046,1.11095599633879,16.978,2.88323076923077,5.70995739388658,5.68159295314326,105.205316,94.9727738461538,12.4244037881723,1.08882934592078,0.738693887594424,0.233733732054866,399.97342,90.4472261538461,150.700503073611,165.151702734428,2.2,2.07692307692308,2.1689435423954,2.06336223306145,1.59416669911802,1.22360949338257,1,1.06769230769231,0.4,0.266469355010596,79.0
4,69.32994875,69.959108912,68.1771187612662,68.8857853431786,1.36944788830425,1.18538462413819,31.775,27.517019088,12.8036017369871,12.1936646950741,753.1,791.8784,739.426811644249,776.968527285069,1.36854190372978,1.12222317055936,397.2,346.94304,140.539514016521,147.501132515788,160.25,151.6336,155.98372526403,147.106313723265,1.35922179975008,1.2204186752794,105,49.5872,37.6721050646231,38.4837647721737,6282.75,6009.0816,5699.898041448,5595.68272872903,1.30447070425077,1.10750974833205,6270.0,2451.8016,2399.66220279022,1977.27627885975,42.1075,41.9828,27.6225703385751,27.6322075996071,1.08075392472745,0.777046926999866,72.97,30.494,30.8933838993076,32.5106906133967,16.425,18.29984,14.9190429506386,16.4610826011222,1.29351872952397,0.992045961482016,19.7,10.40608,7.15973986957627,8.00019099612003,66.0,59.4736,60.9770324672794,56.4561372352124,1.3117758782704,1.15770883546584,65.0,24.1536,25.2091253319111,18.9911901428004,3.5,3.6416,3.30975091964687,3.43431363567499,1.33373602720281,1.07292566269866,3,1.8336,1.11803398874989,1.19580493392526,13.9
4,91.8081,55.9729076923077,67.689302836414,36.3762607892995,1.17351398827351,1.33253260982635,134.3606,12.5121692307692,54.8771367304272,50.765770014093,775.175,997.830769230769,717.820867453222,928.193325849499,1.30582484297686,0.877603322173959,810.6,665.507692307692,323.992958063906,349.478249316838,171.0,116.538461538462,143.079258066457,90.486842921788,1.25048423025934,1.34934045506262,205,20.6153846153846,82.1857651908163,81.9517826197589,4956.10725,3174.07715384615,758.189874542393,68.9290331627275,1.03401612116771,0.889909315738012,8958.571,2066.92284615385,3479.09164682503,3808.69115589495,82.3375,110.738461538462,60.7214928257155,89.9629157631912,1.1640132003214,0.802321609327215,127.05,74.3538461538461,51.12571973821,47.2166412720955,7.4555,5.02723076923077,3.75001751098846,1.30706967575106,1.10857252311689,1.00455532949615,12.878,2.90353846153846,4.62523953433765,5.45523988267379,107.756645,96.0912353846154,7.06248773046785,1.07390441706157,0.308147989812345,0.189623799742097,399.97342,92.29338,168.854243757651,166.590509752515,2.25,2.07692307692308,2.21336383940064,2.06336223306145,1.36892236074022,1.20182302376485,1,0.846153846153846,0.433012701892219,0.266469355010596,92.6
7,81.5013785714286,60.6941261666667,63.8721766620683,37.0028910792086,1.72481817380338,1.46675008475831,192.981,27.6897066666667,57.2361830930641,64.2999897706738,774.371428571429,1007.07546666667,742.169056298114,947.089920198217,1.90025927736872,1.0602206018671,764.1,697.904533333333,246.040477008419,332.057548443211,157.571428571429,106.665333333333,143.823800617424,86.6829482445609,1.87557528634355,1.68060727722163,171,28.8213333333333,54.3555941209817,67.0968255450451,4933.347,3036.23546666667,1489.93269196714,66.6696937835008,1.63376069558585,1.22592969604992,9778.571,1303.23786666667,3502.29307913662,3971.24394449783,56.8714285714286,105.9765,21.1084164442423,72.1220086073735,1.40118605561678,0.862011803510065,141.0,75.996,55.6290161769586,51.5604078799809,8.50171428571429,5.02486666666667,5.63969777006035,1.33132657355197,1.7881433207342,1.520462638269,12.878,1.69213333333333,3.8808939218501,5.31905929485865,111.432368571429,66.1775093333333,19.8507155431074,0.89718488435732,1.24939796375273,0.748783053346745,399.97342,52.2524906666667,135.782279165911,134.954835538541,2.57142857142857,2.43,2.41565251562535,2.28755424463132,1.87512185601982,1.43968764997154,3,1.06133333333333,1.04978131833565,1.02230132544177,19.0
6,84.711145,76.7734957142857,66.6137180718597,62.8126585544985,1.6109227016024,1.47158835734306,122.90607,24.9483714285714,47.6692072569123,43.221611021969,759.716666666667,748.094285714286,717.077637762574,713.353172380461,1.73082280218999,1.49934404632742,810.6,294.508571428571,277.177376521886,252.249225900392,166.0,159.771428571429,148.501895248566,145.025325192896,1.70726424416759,1.5193748171967,205,57.5428571428571,62.6950290427133,58.5755120527759,4802.90483333333,5643.91842857143,1243.84028772575,1740.96169482586,1.46812687140782,1.01255640517632,8958.571,3839.79585714286,3395.89578299307,3481.54340658326,55.4533333333333,81.5065714285714,20.5744543254246,48.166143399172,1.23313822905355,0.979420391200759,141.0,51.3428571428571,56.181263681844,52.9587652501106,7.077,8.84485714285714,4.46144494187847,5.72726661247679,1.59351065475103,1.12810956221261,12.878,5.58257142857143,3.81809965820695,4.4277062565032,121.171096666667,201.46094,19.048261402822,35.3325985308475,1.11502103953802,0.541854155094494,399.97342,171.424774285714,142.369468111484,181.35625094064,2.16666666666667,2.14285714285714,2.13982638786733,2.1192680453341,1.77823330579971,1.56108540659181,1,0.8,0.372677996249965,0.349927106111883,65.3
3,63.2036395333333,79.630779255,55.9108513277198,73.2359017406703,0.994883932658114,0.463156438553509,65.9248414,64.958015745,27.3056492820874,24.9926675818896,606.5,642.1125,605.195087420537,640.982098509332,1.09642827438097,0.670531298532392,86.4,454.2975,40.3804408098772,37.2190286513498,150.666666666667,179.35,147.015131026123,175.830277737094,1.07355226340619,0.56822104177163,80,138.3,34.2669260690571,32.5649735144987,5724.66666666667,7342.8,5150.27372787078,6808.63810977345,1.00481769697131,0.462430883186391,5870.0,5984.7,2399.77017418104,2248.77841505116,54.0,75.68,48.9339328965203,71.7295021872803,1.00044192407261,0.460796219314017,57.2,63.42,24.3989070793482,20.8798850571549,14.3633333333333,22.39175,11.7033482028764,20.2907986929025,0.90622312070595,0.378910827559232,21.21,19.68075,9.03810575040786,7.72456402895982,106.0,83.8,71.6616065173146,66.6671739530962,0.74299693810107,0.795514046920322,206.0,38.95,91.7859829530995,69.9429052870983,3.66666666666667,4.5,3.55689330449006,4.40055868396697,1.06708951878208,0.552371925875453,2,3.525,0.942809041582063,0.866025403784439,19.1
4,88.302,82.4772,71.1359348753034,59.1213579196503,1.16976389460773,0.925192575168096,160.152,51.2879428571429,61.4394112398548,70.2749210758514,879.475,939.097142857143,874.643269201188,935.862206349829,1.38086776557477,1.00056614787938,254.0,528.285714285714,91.0935611061506,75.752697210686,138.5,121.6,134.002230105617,114.987038741789,1.35575661036904,1.14304781048349,93,43.1428571428571,33.2753662639497,41.5391037801388,10155.0,8689.71428571429,7292.90148536685,4800.24623084438,1.11188323145316,0.839344301966372,20600.0,5933.71428571429,7608.55275331649,9003.14278007226,118.85,165.694285714286,48.4857183172602,118.687009776072,1.09413623404548,0.741462670019973,200.0,115.014285714286,73.7147712470167,56.6834314056442,12.045,9.79571428571428,8.11230968671852,4.7687188518155,1.0932705321972,0.814207133490401,24.27,6.79857142857143,9.00412821987781,10.6458373583868,167.55125,76.1171428571429,34.8555218563572,3.59220844480486,0.953528907248872,0.965095214120695,399.795,42.74,145.435859160276,104.937690384653,4.0,5.42857142857143,3.46410161513775,5.12850839944291,1.25548232517875,0.844627139913015,4,3.31428571428571,2.0,1.39970842444753,1.73
2,73.97805,93.322166,70.6367167696801,92.4960253715833,0.648326908860326,0.146470322371361,43.9639,87.082634,21.98195,10.4408477616065,668.6,682.856,668.403710342784,682.811400576266,0.692853611831955,0.219539873161198,32.4,604.568,16.2,7.69457367240056,178.0,188.56,177.595044975923,188.466805857054,0.690873015746192,0.206740294388835,24,168.64,12.0,5.6996842017782,8735.0,10094.6,8597.2786391974,10061.8366212138,0.67742226222051,0.176543022371366,3090.0,9231.8,1545.0,733.834340978943,69.6,72.944,69.4961869457598,72.9201997990798,0.691655984705347,0.210482738004152,7.60000000000001,65.048,3.8,1.80489999722977,28.25,35.07,27.1661554144122,34.8040338508611,0.65503016115453,0.151955569601833,15.5,32.61,7.75,3.68104604698175,116.5,136.3,114.306605233469,135.775553984602,0.674379285159922,0.172303166416888,45.0,125.02,22.5,10.6869078783341,6.0,6.0,6.0,6.0,0.693147180559945,0.226967522500604,0,5.28,0.0,0.0,0.71
4,76.5177175,56.0761675,59.3100961333418,35.5387223749798,1.19727303349869,1.04829403664024,122.90607,31.5970817857143,44.2894585275144,51.7346999879263,787.05,1011.65357142857,734.219624171273,940.489063682958,1.31300802421591,0.804001738739379,772.0,730.735714285714,314.505965762178,353.670986614621,151.75,104.714285714286,131.302196551623,84.2504207860572,1.27527399052522,1.22115995562567,171,40.9285714285714,65.5796271718588,67.6328624385561,4434.35725,2911.24514285714,674.484751445268,52.7830753934661,0.995982779568411,0.811663100919864,8958.571,1535.68342857143,3402.85619588643,3561.4342655633,79.6075,111.165357142857,48.4772646848066,95.605056391008,1.09667176877521,0.773520720351958,135.97,81.1953571428571,54.3730969207199,43.7451243391064,6.9055,3.859,3.47947484936327,1.04276381011884,1.08857534188499,1.02171494552375,12.878,1.74457142857143,4.59906411675245,4.67549033333862,112.006645,61.6580457142857,8.33981834610162,0.638410001542362,0.403693221013522,0.30668395959769,399.97342,57.1276685714286,166.742351106334,138.352552052899,2.25,2.25,2.21336383940064,2.21336383940064,1.36892236074022,1.08185938073531,1,1.07142857142857,0.433012701892219,0.433012701892219,16.5
2,96.98,96.98,96.974635859074,96.974635859074,0.693091869243438,0.693091869243438,2.04000000000001,1.02,1.02,1.02,693.5,693.5,693.445426836171,693.445426836171,0.693068489214513,0.693068489214513,17.4000000000001,8.70000000000005,8.70000000000005,8.70000000000005,186.5,186.5,186.467155284785,186.467155284785,0.692971074655954,0.692971074655954,7,3.5,3.5,3.5,10890.0,10890.0,10872.9020964966,10872.9020964966,0.691577536245696,0.691577536245696,1220.0,610.0,610.0,610.0,63.95,63.95,63.2479248671448,63.2479248671448,0.682188856235197,0.682188856235197,18.9,9.45,9.45,9.45,29.5,29.5,28.7749891398763,28.7749891398763,0.668672210841475,0.668672210841475,13.0,6.5,6.5,6.5,95.0,95.0,84.1961994391671,84.1961994391671,0.581682051244135,0.581682051244135,88.0,44.0,44.0,44.0,6.0,6.0,6.0,6.0,0.693147180559945,0.693147180559945,0,0.0,0.0,0.0,14.0
5,62.10739,40.8410608333333,39.3992817597981,27.6817862818817,1.27473636864704,1.24366925588046,129.305,17.5626833333333,48.9002126707277,32.4986249890106,755.52,794.395,733.680832850415,782.104202975966,1.57951769733524,1.36717071209469,545.6,257.731666666667,188.376106765163,145.488372301707,140.0,124.716666666667,127.778440272414,115.341133589776,1.52651100750344,1.36184175954308,145,46.5833333333333,55.5481772878283,49.2876224038269,4957.8,4948.28333333333,4306.62789493836,4142.42322011796,1.47781710848502,1.15672354906155,6648.0,2857.85,2543.78712945875,2929.04586336954,75.94,78.6566666666667,60.2910323804021,61.1084129150499,1.39562084860428,1.18854458999424,127.2,36.975,50.2228872129032,50.8570328360679,37.82,41.7016666666667,22.4177002690818,30.6130174784164,1.16867081861249,1.14817057459048,99.5,17.4083333333333,36.9575107386848,32.4101192616682,57.2,65.4,36.4481055219327,48.9493513411128,1.22995256435065,1.13995429598879,129.0,30.15,50.3205723337881,45.1465022639259,3.2,2.85,3.10369114783072,2.76267376414841,1.5808185358593,1.42643663902291,2,0.933333333333333,0.748331477354788,0.702969890298771,11.9
2,51.0175,16.9966153846154,31.4041822692456,12.7384136553777,0.33797133398122,0.677882761298105,80.413,2.96215384615385,40.2065,21.4276002444671,729.95,789.392307692308,726.561724838296,788.403218175625,0.688508987523663,0.238598812626073,140.5,687.9,70.25,37.4389443789888,146.5,96.1538461538462,133.873074215841,92.9640959242638,0.608239171837537,0.447544343076578,119,64.4615384615385,59.5,31.709853246261,4485.5,2771.61538461538,4002.13193185832,2651.25475266115,0.587408121575539,0.472461591034266,4051.0,1769.92307692308,2025.5,1079.46735714793,35.4,29.3076923076923,34.6600634736868,29.1092277840953,0.672318450310528,0.350285047530741,14.4,22.7538461538462,7.2,3.83715871215259,35.5,47.7692307692308,32.4037034920393,46.7723488853287,0.607241546568087,0.147767854362014,29.0,44.5384615384615,14.5,7.7276112953073,25.0,26.6923076923077,24.9198715887542,26.6690259708362,0.6899437584584,0.243914791234798,4.0,23.1538461538462,2.0,1.06587742004239,3.5,3.07692307692308,3.46410161513775,3.06712818403195,0.682908104700472,0.325082973391448,1,2.46153846153846,0.5,0.266469355010596,6.0
3,79.5326395333333,94.77086193,66.7625913112785,91.7244149792523,0.961068005331214,0.633428193259539,91.7284614,68.33070807,38.6235710264698,18.6277562748266,649.666666666667,668.2,647.335673306083,667.616841243624,1.09506673224998,0.683964892976949,131.0,468.84,54.3804703506282,27.3846672428204,153.666666666667,183.4,150.189094854072,181.286971337765,1.0756018381909,0.573116319696761,80,142.6,33.2298393348843,25.8580741742304,6193.33333333333,8024.5,5530.36744896313,7835.87104226818,1.00422768242817,0.556690289394192,5870.0,6292.5,2523.15058783436,1320.1495180471,80.1333333333333,89.66,74.8505896627768,88.3845779669807,1.03746729543456,0.662453433128534,64.8,63.5,26.9762035052295,13.4421873220098,14.8333333333333,22.035,12.6145628211302,19.5699579463477,0.939036387766715,0.349228737757952,19.8,19.565,8.59547684670387,8.28633061131403,118.666666666667,65.65,94.7353669360942,60.6825291968239,0.87458764142073,0.930271818544503,181.0,28.75,82.4311160235556,39.1934624650591,4.0,4.7,3.91486764116886,4.6611766719922,1.0775563270668,0.591498346769322,2,3.6,0.816496580927726,0.556776436283002,16.8
5,87.529544,56.9159861538462,66.350855807941,36.5269330989041,1.39532270337083,1.4129059673489,148.93092,19.8385,55.0751286179573,52.942026346881,778.74,1000.76384615385,734.784869420942,932.953547887138,1.54820263222913,0.940402313479386,810.6,689.536153846154,284.707475138957,345.930131674868,165.6,115.869230769231,144.0763042294,90.279663773264,1.5013681920796,1.44377786839294,205,35.3230769230769,71.6005586570384,80.7448391741196,5828.0858,3259.93869230769,1254.91907825686,69.6770390232006,1.33318826713893,1.10708536461245,8958.571,1860.15361538462,3524.78886122936,3914.45957057268,69.31,108.368461538462,47.1823579896103,86.0206990101715,1.30367131498743,0.807660848841413,127.05,76.3338461538462,52.6301662547251,49.2317745029575,10.4244,5.69723076923077,5.58995681759726,1.38030992522499,1.37525784556795,1.26408126284043,16.778,2.60123076923077,5.86103586748964,6.2993545964139,102.605316,88.9143123076923,11.9323754361475,1.05110511305372,0.708326003137644,0.311845114123173,399.97342,83.0626107692308,151.117005230515,159.807935399035,2.4,2.1,2.35215804504935,2.08275948798482,1.58902691517397,1.29957729522078,1,1.00769230769231,0.489897948556636,0.3,41.0
4,88.9444675,57.8784769857143,66.3615924315719,36.120739795691,1.1817952393305,1.00462769558599,122.90607,34.5572455571429,51.9688277861034,53.6461509939784,775.425,1010.65457142857,718.15289995213,938.711248821033,1.30596703599158,0.779553054618056,810.6,741.010714285714,323.811807806633,355.032078219442,160.25,104.934285714286,136.126003095455,84.308605530863,1.25924397214289,1.15773880429568,205,47.3942857142857,75.2375404967494,68.2333075049219,4654.35725,2987.86228571429,724.953210852388,53.8445972429438,1.03312880053102,0.77785441963771,8958.571,1641.04342857143,3306.1628967555,3586.24504818475,81.8375,112.067642857143,60.1231785550982,100.578995759705,1.15968659338134,0.786599024838494,127.05,81.1416428571429,51.4337118896741,41.918139265047,6.9055,3.82985714285714,3.47947484936327,1.03850212244413,1.08857534188499,0.950186200564575,12.878,1.74457142857143,4.59906411675245,4.65484073468751,107.756645,60.9651885714286,7.06248773046785,0.619958716274284,0.308147989812345,0.25452437851917,399.97342,57.1276685714286,168.854243757651,138.53358195405,2.25,2.26714285714286,2.21336383940064,2.22880214849357,1.36892236074022,1.04128516070868,1,1.10571428571429,0.433012701892219,0.442467570586148,9.7
5,83.24476,58.4323188481675,59.5060814160275,35.5910031192974,1.31151037344354,1.37481268315277,192.981,24.7305497382199,67.2338347072841,63.8690613747479,779.88,1011.49659685864,740.399332713733,951.080535613099,1.55321870407659,1.00344598969234,764.1,672.975654450262,276.063147848459,332.732551300928,149.8,105.068062827225,133.425311183972,85.5300674323617,1.51953736136792,1.5718103005189,171,15.9685863874346,58.6085318021191,66.16982415899,4584.2858,2899.33456282722,874.164786339504,60.2632574666772,1.16177435651007,1.09957695852039,9778.571,1279.33035863874,4004.27323147741,3960.29445734471,73.1,106.153795811518,33.1487827641917,69.4727167871681,1.20088590631532,0.815255660157671,138.63,76.9653141361256,57.6456725175446,52.4216988263746,8.1524,4.86768062827225,4.6464334920886,1.27935740961831,1.3929374917507,1.39775367784574,12.878,1.5943612565445,4.36102637460495,5.24361081504693,128.605316,71.0877017277487,14.2876432915522,0.907347489301933,0.87197627698413,0.777375891728432,399.97342,52.3416176439791,154.008028485009,136.658207757445,2.6,2.39267015706806,2.40224886796286,2.25484339450131,1.5193826646423,1.35644224530725,3,0.952879581151832,1.2,1.01184021414072,60.7
